ticker,signal_date,entry_date,entry_price,exit_date,exit_price,days_held,pnl,exit_reason,win,variant,rs,sil,year,sma50_slope
AMAT,2025-06-05,2025-06-06,165.44,2025-06-18,175.26,7,0.059357,Profit Target,True,baseline,4.03436728988833,12,2025,0.9237513028636781
AMAT,2025-12-29,2025-12-30,264.19,2025-12-31,258.91,1,-0.02,Stop Loss,False,baseline,18.140477599142145,14,2025,3.300592608068536
AMCR,2025-07-22,2025-07-23,48.8,2025-07-30,48.15,4,-0.01332,Stop Loss,False,baseline,-12.63295567440277,10,2025,0.6696137000937853
AMCR,2025-12-03,2025-12-04,42.2,2025-12-08,41.5,1,-0.016588,Stop Loss,False,baseline,-2.062681900854857,11,2025,0.5139241686769552
AME,2025-02-19,2025-02-20,188.86,2025-02-24,186.11,1,-0.014561,Stop Loss,False,baseline,-6.110584066539992,17,2025,-1.1753645451449242
AME,2025-06-03,2025-06-04,178.6,2025-06-20,179.59,10,0.005543,Time Exit,True,baseline,-7.2599671311709635,18,2025,0.24192055779569863
AME,2025-06-10,2025-06-11,179.68,2025-06-18,175.51,4,-0.023208,Stop Loss,False,baseline,-5.641016305738922,19,2025,0.22572070905982922
AME,2025-06-26,2025-06-27,180.44,2025-07-15,179.35,10,-0.006041,Time Exit,False,baseline,-4.460153633629571,20,2025,2.0840641558336306
AME,2025-07-23,2025-07-24,181.35,2025-07-31,180.98,4,-0.00204,Stop Loss,False,baseline,-6.118609251856055,21,2025,1.1146311946984306
AME,2025-09-04,2025-09-05,188.97,2025-09-22,187.65,10,-0.006985,Time Exit,False,baseline,-3.186484102366638,22,2025,0.8295634261795825
AMGN,2025-08-20,2025-08-21,295.9,2025-08-26,287.77,2,-0.027476,Stop Loss,False,baseline,-1.8604535470405414,10,2025,0.28489069376098114
AMP,2025-07-17,2025-07-18,542.0,2025-07-23,538.85,2,-0.005812,Stop Loss,False,baseline,-3.683680003514178,8,2025,2.5087984936372596
AMT,2025-07-14,2025-07-15,221.25,2025-07-30,211.56,10,-0.043797,Stop Loss,False,baseline,-17.128063268487992,17,2025,0.39514426990972806
AMT,2025-07-16,2025-07-17,222.81,2025-07-30,211.56,8,-0.050491,Stop Loss,False,baseline,-19.008518667743644,18,2025,0.3007159144219839
AMZN,2025-01-06,2025-01-07,227.9,2025-01-10,221.46,1,-0.028258,Stop Loss,False,baseline,18.607035888096956,16,2025,3.565409783014259
AMZN,2025-01-17,2025-01-21,228.9,2025-02-05,237.02,10,0.035474,Time Exit,True,baseline,16.65922243516178,17,2025,3.0453059615793356
AMZN,2025-06-24,2025-06-25,214.62,2025-07-11,223.58,10,0.041748,Time Exit,True,baseline,1.2038150221386656,18,2025,3.022958329495305
AMZN,2025-08-14,2025-08-15,232.58,2025-08-20,227.12,2,-0.023476,Stop Loss,False,baseline,4.398581256699985,19,2025,1.5041936538104177
AMZN,2025-08-22,2025-08-25,227.35,2025-09-03,225.21,5,-0.009413,Stop Loss,False,baseline,1.8840823155425124,20,2025,1.495454814718943
AMZN,2025-09-04,2025-09-05,235.19,2025-09-11,231.49,3,-0.015732,Stop Loss,False,baseline,0.6697017970550334,21,2025,1.384014451955194
AMZN,2025-12-10,2025-12-11,230.71,2025-12-15,227.93,1,-0.01205,Stop Loss,False,baseline,-4.237788130580533,22,2025,0.5777390790815732
ANET,2025-01-14,2025-01-15,116.47,2025-01-23,128.34,4,0.101915,Profit Target,True,baseline,12.853017815341783,15,2025,2.794352117917643
AON,2025-09-02,2025-09-03,372.68,2025-09-11,366.09,5,-0.017683,Stop Loss,False,baseline,-6.630397089665463,12,2025,0.9485522736872025
AON,2025-12-12,2025-12-15,353.71,2025-12-31,356.96,10,0.009188,Time Exit,True,baseline,-2.018045449230832,13,2025,-0.49438657962271193
AOS,2025-05-27,2025-05-28,68.25,2025-05-30,64.33,1,-0.057436,Stop Loss,False,baseline,2.0349930065101773,8,2025,0.5415371334943903
AOS,2025-08-06,2025-08-07,71.27,2025-08-12,70.73,2,-0.007577,Stop Loss,False,baseline,-8.398539750386202,9,2025,0.639998445896171
AOS,2025-08-12,2025-08-13,71.5,2025-08-28,72.67,10,0.016364,Time Exit,True,baseline,-7.011932456802739,10,2025,0.9703066338314539
AOS,2025-09-29,2025-09-30,72.98,2025-10-08,71.45,5,-0.020965,Stop Loss,False,baseline,-0.03690324397054301,11,2025,0.9852989332657671
APD,2025-03-07,2025-03-10,312.94,2025-03-12,298.59,1,-0.045855,Stop Loss,False,baseline,4.689913509273913,12,2025,0.3992464329643874
APD,2025-06-24,2025-06-25,281.0,2025-07-11,291.61,10,0.037758,Time Exit,True,baseline,-13.055900900378049,13,2025,0.16910588571880455
APH,2025-10-13,2025-10-14,121.73,2025-10-23,129.6,6,0.064651,Profit Target,True,baseline,14.027076580995335,14,2025,3.4918731147905855
APH,2025-10-15,2025-10-16,126.96,2025-10-22,135.35,3,0.066084,Stop Loss,True,baseline,19.832869004078766,15,2025,3.266406691589648
APO,2025-06-10,2025-06-11,136.0,2025-06-16,133.5,2,-0.018382,Stop Loss,False,baseline,-8.55580454356204,17,2025,-1.6289488859178647
APO,2025-06-18,2025-06-20,134.44,2025-06-24,136.96,1,0.018744,Stop Loss,True,baseline,-13.833070926306569,18,2025,0.11798833341831333
APTV,2025-01-13,2025-01-14,61.32,2025-01-30,63.29,10,0.032127,Time Exit,True,baseline,-13.701032942327974,8,2025,-3.131772143020998
APTV,2025-03-07,2025-03-10,65.5,2025-03-12,63.82,1,-0.025649,Stop Loss,False,baseline,21.184807898781543,10,2025,2.4124330179894975
APTV,2025-03-25,2025-03-26,64.31,2025-03-28,62.14,1,-0.033743,Stop Loss,False,baseline,11.661801534586369,11,2025,0.8059368994748227
APTV,2025-06-03,2025-06-04,66.19,2025-06-12,69.0,5,0.042454,Profit Target,True,baseline,-2.3711874023200297,12,2025,1.38351834937219
APTV,2025-06-10,2025-06-11,70.8,2025-06-13,68.84,1,-0.027684,Stop Loss,False,baseline,5.987244694214255,13,2025,1.3520468673610284
APTV,2025-06-26,2025-06-27,68.1,2025-07-07,71.02,4,0.042878,Profit Target,True,baseline,5.786951433199983,14,2025,4.869006139983144
APTV,2025-07-14,2025-07-15,70.67,2025-07-17,69.91,1,-0.010754,Stop Loss,False,baseline,20.12439468281757,15,2025,5.281528781300773
APTV,2025-07-16,2025-07-17,69.91,2025-07-21,68.76,1,-0.01645,Stop Loss,False,baseline,16.0648298834162,16,2025,4.787159674149769
APTV,2025-07-22,2025-07-23,71.51,2025-07-25,70.77,1,-0.010348,Stop Loss,False,baseline,10.897525886945392,17,2025,3.5812796885932663
APTV,2025-10-21,2025-10-22,85.21,2025-10-31,81.1,6,-0.048234,Stop Loss,False,baseline,19.75328085501169,18,2025,4.277004121301375
APTV,2025-10-23,2025-10-24,85.99,2025-10-31,81.1,4,-0.056867,Stop Loss,False,baseline,17.513110379629726,19,2025,4.008932754545537
ARES,2025-01-02,2025-01-03,180.13,2025-01-08,177.51,2,-0.014545,Stop Loss,False,baseline,14.591616505897154,19,2025,1.7043402779696397
ARES,2025-01-14,2025-01-15,184.1,2025-01-27,191.41,6,0.039707,Profit Target,True,baseline,6.214871867570482,20,2025,1.0809431031516363
ARES,2025-06-16,2025-06-17,165.67,2025-06-24,167.63,3,0.011831,Stop Loss,True,baseline,6.2177293355819785,22,2025,2.7575211706641545
ARES,2025-06-18,2025-06-20,168.71,2025-06-24,167.63,1,-0.006402,Stop Loss,False,baseline,3.704701008844502,23,2025,3.443792313746087
ARES,2025-06-24,2025-06-25,170.47,2025-07-11,178.62,10,0.047809,Time Exit,True,baseline,7.998196649650113,24,2025,3.944062879694604
ASML,2025-01-03,2025-01-06,751.06,2025-01-13,721.2,3,-0.039757,Stop Loss,False,baseline,-18.116406947364627,11,2025,-1.6292877253383866
ASML,2025-02-26,2025-02-27,743.42,2025-03-03,722.05,1,-0.028746,Stop Loss,False,baseline,12.118684593907025,14,2025,1.1433689371997842
ATO,2025-02-11,2025-02-12,143.47,2025-02-28,151.21,10,0.053949,Time Exit,True,baseline,-2.3425597964078726,17,2025,-0.6657546339950822
ATO,2025-05-19,2025-05-20,159.87,2025-05-22,156.59,1,-0.020517,Stop Loss,False,baseline,6.87813248994249,20,2025,1.0690162546901039
ATO,2025-09-11,2025-09-12,166.57,2025-09-17,163.57,2,-0.01801,Stop Loss,False,baseline,-0.8065930616366401,21,2025,1.451423151775532
ATO,2025-09-23,2025-09-24,166.34,2025-10-09,176.61,10,0.061741,Time Exit,True,baseline,0.5942915830788209,22,2025,1.3821954659805697
ATO,2025-11-21,2025-11-24,174.0,2025-12-03,170.91,5,-0.017759,Stop Loss,False,baseline,3.268221092947421,23,2025,1.2799825099082638
ATO,2025-11-26,2025-11-28,176.22,2025-12-02,172.53,1,-0.02094,Stop Loss,False,baseline,1.936916449483439,24,2025,1.2012391173167036
AVB,2025-02-24,2025-02-25,221.29,2025-03-11,216.56,9,-0.021375,Stop Loss,False,baseline,-5.0688120857927395,10,2025,-1.0739378223514386
AVB,2025-05-29,2025-05-30,205.8,2025-06-04,203.52,2,-0.011079,Stop Loss,False,baseline,-9.418205547691038,11,2025,-0.9666360535418426
AVB,2025-06-09,2025-06-10,207.86,2025-06-26,201.88,10,-0.028769,Stop Loss,False,baseline,-7.843812539925832,12,2025,-0.7069728336374483
AVY,2025-06-10,2025-06-11,180.22,2025-06-13,177.03,1,-0.017701,Stop Loss,False,baseline,-6.129310042776681,14,2025,0.13993814250193473
AVY,2025-07-17,2025-07-18,181.23,2025-07-23,182.54,2,0.007228,Stop Loss,True,baseline,-15.701418217495466,15,2025,1.1135172975158896
AVY,2025-07-22,2025-07-23,182.54,2025-07-25,178.96,1,-0.019612,Stop Loss,False,baseline,-7.809968977937953,16,2025,1.0800202191903
AVY,2025-11-28,2025-12-01,171.69,2025-12-15,182.6,9,0.063545,Profit Target,True,baseline,-3.020699306260366,17,2025,0.4379291594786532
AWK,2025-08-13,2025-08-14,143.8,2025-08-29,143.08,10,-0.005007,Time Exit,False,baseline,-8.39830239896937,16,2025,0.14300870704983376
AWK,2025-08-19,2025-08-20,146.07,2025-08-27,143.84,4,-0.015267,Stop Loss,False,baseline,-9.367470662631462,17,2025,0.32441936306075425
AXON,2025-07-03,2025-07-07,796.02,2025-07-09,794.3,1,-0.002161,Stop Loss,False,baseline,31.869211698956335,12,2025,6.98103801596287
AXP,2025-01-03,2025-01-06,304.32,2025-01-08,301.9,1,-0.007952,Stop Loss,False,baseline,9.09846708569766,13,2025,1.638386403704109
AXP,2025-01-14,2025-01-15,305.0,2025-01-31,320.91,10,0.052164,Time Exit,True,baseline,5.129292178872613,14,2025,1.8109024767488755
AXP,2025-07-17,2025-07-18,311.86,2025-07-22,302.98,1,-0.028474,Stop Loss,False,baseline,5.814509794991363,15,2025,3.580672575788403
AZO,2025-01-06,2025-01-07,3309.31,2025-01-13,3237.12,2,-0.021814,Stop Loss,False,baseline,2.6788544040918794,12,2025,0.5790583285694137
AZO,2025-01-08,2025-01-10,3235.01,2025-01-17,3207.68,4,-0.008448,Stop Loss,False,baseline,3.8823609366012146,13,2025,0.5905205977930846
AZO,2025-02-20,2025-02-21,3415.9,2025-03-10,3622.04,10,0.060347,Time Exit,True,baseline,8.198794798339936,14,2025,1.699747892963631
AZO,2025-02-25,2025-02-26,3430.67,2025-03-11,3680.0,8,0.072677,Profit Target,True,baseline,10.016653174768052,15,2025,1.1894381020847773
AZO,2025-05-15,2025-05-16,3760.42,2025-05-28,3702.96,6,-0.01528,Stop Loss,False,baseline,13.587732706758505,18,2025,1.4613153044564005
AZO,2025-09-29,2025-09-30,4270.0,2025-10-03,4245.54,2,-0.005728,Stop Loss,False,baseline,5.819301256451959,19,2025,2.2710119957458677
BA,2025-06-27,2025-06-30,213.88,2025-07-02,210.4,1,-0.016271,Stop Loss,False,baseline,18.357897972626127,12,2025,5.31029286935275
BA,2025-08-08,2025-08-11,229.0,2025-08-20,224.49,6,-0.019694,Stop Loss,False,baseline,3.4791632041631715,13,2025,2.061095534815569
BA,2025-08-12,2025-08-13,233.25,2025-08-20,224.49,4,-0.037556,Stop Loss,False,baseline,4.855673855086762,14,2025,1.9721343696011595
BA,2025-08-22,2025-08-25,229.6,2025-09-10,229.6,10,0.0,Time Exit,False,baseline,1.1736483420871302,15,2025,1.6424371063221963
BA,2025-08-26,2025-08-27,235.36,2025-09-05,231.8,5,-0.015126,Stop Loss,False,baseline,2.197308670520104,16,2025,1.7693536426544605
BAC,2025-02-14,2025-02-18,46.56,2025-02-20,45.9,1,-0.014175,Stop Loss,False,baseline,-3.150335012642369,15,2025,-0.09105524516792061
BAC,2025-06-18,2025-06-20,45.31,2025-07-03,48.95,8,0.080335,Profit Target,True,baseline,0.2932107551366414,16,2025,2.1638103462622187
BAC,2025-08-12,2025-08-13,47.68,2025-08-28,50.55,10,0.060193,Time Exit,True,baseline,-1.8727868001011228,17,2025,0.9458778610766327
BAC,2025-08-18,2025-08-19,47.82,2025-09-04,50.24,10,0.050606,Time Exit,True,baseline,0.3181707537724954,18,2025,1.0719892599549101
BALL,2025-06-03,2025-06-04,53.46,2025-06-20,55.95,10,0.046577,Time Exit,True,baseline,-7.279485598572433,9,2025,0.5323952662123833
BALL,2025-12-11,2025-12-12,49.44,2025-12-19,52.21,4,0.056028,Profit Target,True,baseline,-4.0430328952175465,10,2025,-0.29216182016979586
BAX,2025-06-09,2025-06-10,31.19,2025-06-16,30.75,3,-0.014107,Stop Loss,False,baseline,-17.363428276548333,5,2025,-2.235128676319831
BAX,2025-06-16,2025-06-17,30.46,2025-06-20,29.93,1,-0.0174,Stop Loss,False,baseline,-14.002649970050118,6,2025,-1.729145996833975
BAX,2025-06-24,2025-06-25,30.58,2025-07-08,29.69,7,-0.029104,Stop Loss,False,baseline,-18.562843485370163,7,2025,-0.3342172433238516
BBY,2025-09-26,2025-09-29,76.67,2025-10-01,75.7,1,-0.012652,Stop Loss,False,baseline,-0.21642044615428624,15,2025,0.8928049233181053
BDX,2025-12-10,2025-12-11,156.24,2025-12-19,152.75,5,-0.022341,Stop Loss,False,baseline,1.4669718948089105,9,2025,0.7455921597827351
BEN,2025-06-05,2025-06-06,22.0,2025-06-24,23.12,10,0.050909,Time Exit,True,baseline,7.106374249396175,8,2025,1.9359210391610389
BEN,2025-08-22,2025-08-25,25.32,2025-09-08,25.04,8,-0.011058,Stop Loss,False,baseline,7.102581310986977,9,2025,2.9519360407248327
BF-B,2025-11-13,2025-11-14,27.87,2025-11-19,27.49,2,-0.013635,Stop Loss,False,baseline,-13.653497823178284,14,2025,-1.7590307436127057
BG,2025-08-20,2025-08-21,82.33,2025-08-26,87.37,2,0.061217,Profit Target,True,baseline,-3.9937998370368266,11,2025,1.328011612230739
BG,2025-11-18,2025-11-19,96.28,2025-11-21,92.91,1,-0.035002,Stop Loss,False,baseline,10.886492486996069,12,2025,2.807872872469841
BIIB,2025-09-02,2025-09-03,139.56,2025-09-15,144.82,7,0.03769,Profit Target,True,baseline,-1.9823946998983155,11,2025,0.9245365840113864
BIIB,2025-10-01,2025-10-02,154.0,2025-10-09,151.37,4,-0.017078,Stop Loss,False,baseline,8.824349733831149,12,2025,1.6922799549488876
BK,2025-02-27,2025-02-28,87.2,2025-03-05,85.66,2,-0.01766,Stop Loss,False,baseline,9.035991208669191,14,2025,1.67255054868382
BK,2025-06-06,2025-06-09,90.31,2025-06-16,89.24,4,-0.011848,Stop Loss,False,baseline,4.72784081185782,15,2025,1.424327377933947
BK,2025-06-16,2025-06-17,90.04,2025-06-24,90.39,3,0.003887,Stop Loss,True,baseline,1.4444489773051128,16,2025,1.3845881565213314
BK,2025-08-22,2025-08-25,102.3,2025-09-10,104.51,10,0.021603,Time Exit,True,baseline,5.75762856459896,17,2025,2.7302587420366056
BK,2025-10-24,2025-10-27,108.17,2025-11-11,110.9,10,0.025238,Time Exit,True,baseline,-0.7361064629920477,18,2025,0.9645316987995204
BKNG,2025-02-28,2025-03-03,5016.01,2025-03-05,4894.61,1,-0.024202,Stop Loss,False,baseline,-2.421048030709161,12,2025,-0.823710386155318
BKR,2025-06-26,2025-06-27,38.4,2025-07-15,39.81,10,0.036719,Time Exit,True,baseline,-23.537858761363072,16,2025,-0.10174144820488495
BKR,2025-07-17,2025-07-18,39.58,2025-07-24,44.46,3,0.123295,Profit Target,True,baseline,-16.978522084022153,17,2025,1.6326555021147746
BKR,2025-08-22,2025-08-25,44.59,2025-09-10,45.37,10,0.017493,Time Exit,True,baseline,10.441964190394248,18,2025,2.6292653016848115
BKR,2025-11-14,2025-11-17,48.87,2025-11-19,47.26,1,-0.032945,Stop Loss,False,baseline,4.744381010578103,19,2025,1.135952231360683
BLK,2025-08-04,2025-08-05,1122.74,2025-08-20,1125.86,10,0.002779,Time Exit,True,baseline,8.482566369550494,16,2025,2.878774043270136
BLK,2025-08-22,2025-08-25,1143.41,2025-09-02,1117.84,4,-0.022363,Stop Loss,False,baseline,8.236504627018348,17,2025,2.9531056906826234
BMY,2025-01-07,2025-01-08,56.98,2025-01-13,55.68,1,-0.022815,Stop Loss,False,baseline,7.902125364391255,12,2025,1.5165663880331182
BMY,2025-08-29,2025-09-02,47.3,2025-09-05,46.72,2,-0.012262,Stop Loss,False,baseline,-10.147830540242019,14,2025,-0.4811212944629805
BMY,2025-11-21,2025-11-24,48.19,2025-12-05,51.99,7,0.078855,Profit Target,True,baseline,-4.138455190419121,15,2025,0.0631992945710666
BR,2025-02-28,2025-03-03,242.0,2025-03-10,238.8,4,-0.013223,Stop Loss,False,baseline,4.540984658216985,14,2025,0.2837714100210677
BR,2025-05-27,2025-05-28,239.17,2025-06-12,240.69,10,0.006355,Time Exit,True,baseline,-3.2410777173864647,15,2025,0.4334507365774738
BR,2025-06-24,2025-06-25,245.72,2025-06-27,239.6,1,-0.024906,Stop Loss,False,baseline,-7.393637597759861,16,2025,0.5175564915616749
BR,2025-12-24,2025-12-26,228.56,2025-12-31,223.99,3,-0.02,Stop Loss,False,baseline,-5.932044756997401,17,2025,-0.5500206382977116
BRK-B,2025-09-24,2025-09-25,496.15,2025-10-10,497.25,10,0.002217,Time Exit,True,baseline,-5.506971359117663,21,2025,0.5970100995592467
BRK-B,2025-09-26,2025-09-29,500.0,2025-10-13,488.15,9,-0.0237,Stop Loss,False,baseline,-2.734654312878382,22,2025,0.71987723761786
BRK-B,2025-12-15,2025-12-16,507.05,2025-12-22,496.34,3,-0.021122,Stop Loss,False,baseline,0.48333522429861997,23,2025,0.09634949376662463
BSX,2025-01-03,2025-01-06,90.68,2025-01-10,95.48,2,0.052933,Profit Target,True,baseline,2.0359812981490144,16,2025,0.6319392759834532
BSX,2025-08-20,2025-08-21,105.83,2025-09-08,107.46,10,0.015402,Time Exit,True,baseline,-8.056853026866694,17,2025,-0.018123456292320442
BX,2025-06-10,2025-06-11,144.0,2025-06-13,138.55,1,-0.037847,Stop Loss,False,baseline,-9.59678287769864,13,2025,-1.1530293999706536
BX,2025-06-24,2025-06-25,144.33,2025-07-07,154.62,6,0.071295,Profit Target,True,baseline,-4.898959668925729,14,2025,0.8372741326155012
BX,2025-08-12,2025-08-13,175.9,2025-08-18,171.41,2,-0.025526,Stop Loss,False,baseline,10.271630522438734,15,2025,4.043685627835912
BX,2025-08-26,2025-08-27,171.05,2025-09-03,169.45,3,-0.009354,Stop Loss,False,baseline,14.65056906327269,16,2025,3.8622635382391795
BX,2025-09-08,2025-09-09,172.62,2025-09-12,182.99,2,0.060074,Profit Target,True,baseline,15.624467171467483,17,2025,3.787290830418776
BXP,2025-05-27,2025-05-28,67.16,2025-06-06,72.64,6,0.081596,Profit Target,True,baseline,-2.645944271918421,8,2025,-0.12131606789336043
BXP,2025-07-10,2025-07-11,69.28,2025-07-28,71.53,10,0.032477,Time Exit,True,baseline,-4.2421748806916515,9,2025,1.2072854938105089
BXP,2025-10-01,2025-10-02,76.37,2025-10-07,74.9,2,-0.019248,Stop Loss,False,baseline,3.447526853238836,10,2025,1.667005525007024
BXP,2025-10-22,2025-10-23,73.38,2025-10-30,70.83,4,-0.034751,Stop Loss,False,baseline,4.936316750694503,11,2025,1.7229934318747955
C,2025-01-03,2025-01-06,72.23,2025-01-16,77.83,6,0.07753,Profit Target,True,baseline,8.163775404885353,11,2025,1.8944268991972677
C,2025-08-12,2025-08-13,96.0,2025-08-18,93.35,2,-0.027604,Stop Loss,False,baseline,18.278958947799474,12,2025,4.346703831392209
C,2025-08-18,2025-08-19,93.97,2025-08-21,92.85,1,-0.011919,Stop Loss,False,baseline,18.004145597053522,13,2025,4.281002102846034
CAH,2025-01-03,2025-01-06,121.41,2025-01-23,129.42,10,0.065975,Time Exit,True,baseline,1.5896539561747858,9,2025,0.9915421663265092
CAH,2025-02-20,2025-02-21,126.91,2025-03-10,125.7,10,-0.009534,Time Exit,False,baseline,0.3938566407598598,10,2025,0.6911525676459302
CAH,2025-02-24,2025-02-25,127.85,2025-03-11,123.62,9,-0.033086,Stop Loss,False,baseline,4.800213940529485,11,2025,0.7082370223680879
CAH,2025-10-17,2025-10-20,157.12,2025-10-31,192.07,8,0.222442,Profit Target,True,baseline,-4.748029461760106,15,2025,-0.12218321652010193
CARR,2025-06-11,2025-06-12,72.29,2025-06-17,70.37,2,-0.02656,Stop Loss,False,baseline,0.5064115976825878,7,2025,1.5306277902616476
CAT,2025-08-22,2025-08-25,435.0,2025-09-02,413.91,4,-0.048483,Stop Loss,False,baseline,14.478461366507723,11,2025,3.2532813090398536
CAT,2025-09-04,2025-09-05,420.84,2025-09-18,450.96,8,0.071571,Profit Target,True,baseline,9.559152673431592,12,2025,3.161042307186203
CAT,2025-09-10,2025-09-11,423.92,2025-09-19,470.26,5,0.109313,Profit Target,True,baseline,8.46584445603462,13,2025,2.54457318357866
CB,2025-09-23,2025-09-24,275.56,2025-10-09,288.25,10,0.046052,Time Exit,True,baseline,-12.111720947079974,15,2025,-0.4929350521950636
CB,2025-11-04,2025-11-05,285.51,2025-11-20,294.94,10,0.033029,Time Exit,True,baseline,0.8218497298697391,16,2025,0.31367306765188524
CBOE,2025-02-18,2025-02-19,207.69,2025-03-06,212.61,10,0.023689,Time Exit,True,baseline,-2.5944774051193775,21,2025,-0.43610853855567816
CBOE,2025-06-12,2025-06-13,227.94,2025-07-01,233.71,10,0.025314,Time Exit,True,baseline,-2.554409478705022,24,2025,0.49957359016593456
CBOE,2025-06-18,2025-06-20,229.41,2025-06-30,229.49,5,0.000349,Stop Loss,True,baseline,2.4263681444689267,25,2025,0.35627512097860053
CBOE,2025-08-15,2025-08-18,246.91,2025-08-28,237.29,7,-0.038962,Stop Loss,False,baseline,-1.8933783552843142,26,2025,1.7627128942326697
CBOE,2025-08-20,2025-08-21,249.83,2025-08-26,248.78,2,-0.004203,Stop Loss,False,baseline,0.9941599457957473,27,2025,1.9217801223998232
CBOE,2025-08-25,2025-08-26,248.78,2025-08-28,237.29,1,-0.046185,Stop Loss,False,baseline,-0.29431840173304025,28,2025,1.941212607102917
CBRE,2025-07-21,2025-07-22,142.19,2025-07-30,157.62,5,0.108517,Profit Target,True,baseline,0.09017486209503822,9,2025,2.5205258130586534
CBRE,2025-09-23,2025-09-24,162.73,2025-09-26,156.87,1,-0.036011,Stop Loss,False,baseline,9.051497516296902,10,2025,3.001870756826329
CCEP,2025-05-21,2025-05-22,88.77,2025-06-09,92.61,10,0.043258,Time Exit,True,baseline,5.287034202610974,17,2025,0.8378096845348147
CCEP,2025-05-23,2025-05-27,90.84,2025-05-29,89.52,1,-0.014531,Stop Loss,False,baseline,6.234385585686352,18,2025,0.9695300293158347
CCEP,2025-06-30,2025-07-01,92.83,2025-07-17,95.5,10,0.028762,Time Exit,True,baseline,-11.891490412419191,19,2025,1.416965887122493
CCEP,2025-07-16,2025-07-17,95.5,2025-08-01,98.24,10,0.028691,Time Exit,True,baseline,-13.582256939342653,20,2025,1.3984081479869646
CCEP,2025-08-01,2025-08-04,97.13,2025-08-07,89.87,2,-0.074745,Stop Loss,False,baseline,-3.9624912868556628,21,2025,2.224903902450803
CCEP,2025-11-21,2025-11-24,90.54,2025-12-10,90.06,10,-0.005302,Time Exit,False,baseline,0.16222640039986747,22,2025,0.4508426563006927
CCEP,2025-12-12,2025-12-15,91.49,2025-12-31,91.6,10,0.001202,Time Exit,True,baseline,-1.764914846631771,23,2025,0.2928859607376888
CCL,2025-08-22,2025-08-25,31.11,2025-09-10,31.57,10,0.014786,Time Exit,True,baseline,25.781492558571763,5,2025,4.392547879791044
CDNS,2025-01-06,2025-01-07,307.21,2025-01-13,298.0,2,-0.029979,Stop Loss,False,baseline,6.461245347282718,13,2025,2.6530681061945183
CDNS,2025-08-28,2025-08-29,353.6,2025-09-03,340.88,1,-0.035973,Stop Loss,False,baseline,11.451093621206399,15,2025,2.9476942823117644
CDNS,2025-09-04,2025-09-05,353.03,2025-09-11,342.36,3,-0.030224,Stop Loss,False,baseline,6.641754252716736,16,2025,2.898590676815152
CF,2025-01-03,2025-01-06,89.29,2025-01-10,87.4,2,-0.021167,Stop Loss,False,baseline,-1.3539741372962544,6,2025,-0.12564989741029087
CF,2025-07-07,2025-07-08,96.26,2025-07-17,91.92,6,-0.045086,Stop Loss,False,baseline,21.886505861666848,8,2025,4.655555265361827
CF,2025-07-11,2025-07-14,98.44,2025-07-16,95.81,1,-0.026717,Stop Loss,False,baseline,18.355889220325274,9,2025,4.245863757080919
CF,2025-07-29,2025-07-30,93.76,2025-08-01,92.8,1,-0.010239,Stop Loss,False,baseline,5.668104794308304,10,2025,2.08319208232636
CFG,2025-02-19,2025-02-20,47.53,2025-02-24,45.33,1,-0.046286,Stop Loss,False,baseline,-1.044787534816849,12,2025,-0.11749708487990289
CFG,2025-06-16,2025-06-17,40.61,2025-06-25,42.9,4,0.05639,Profit Target,True,baseline,-7.298947888275009,13,2025,0.06407509448030048
CFG,2025-06-18,2025-06-20,41.47,2025-06-30,44.7,5,0.078018,Profit Target,True,baseline,-6.067008119096795,14,2025,0.8448923126394811
CFG,2025-08-13,2025-08-14,48.04,2025-08-28,52.12,9,0.084929,Profit Target,True,baseline,8.350648116579418,15,2025,3.2240831925908564
CHD,2025-02-13,2025-02-14,107.02,2025-02-19,104.34,1,-0.025042,Stop Loss,False,baseline,-5.46061316425358,15,2025,-0.9073408563598534
CHD,2025-07-17,2025-07-18,96.72,2025-08-01,93.0,9,-0.038462,Stop Loss,False,baseline,-25.683328614706202,17,2025,-0.08844549308697165
CHRW,2025-06-27,2025-06-30,96.76,2025-07-16,98.02,10,0.013022,Time Exit,True,baseline,-14.91720732133336,11,2025,0.3370923581010992
CHRW,2025-07-22,2025-07-23,99.45,2025-07-31,110.47,5,0.110809,Stop Loss,True,baseline,-3.965725655500729,12,2025,1.929254819835016
CHRW,2025-12-10,2025-12-11,157.37,2025-12-29,164.49,10,0.045244,Time Exit,True,baseline,12.903880480072827,13,2025,3.422828572439831
CHTR,2025-06-24,2025-06-25,401.79,2025-06-27,395.69,1,-0.015182,Stop Loss,False,baseline,0.14378929073834978,9,2025,1.9480535163614494
CI,2025-10-14,2025-10-15,299.29,2025-10-17,291.75,1,-0.025193,Stop Loss,False,baseline,-4.613203329986515,15,2025,1.0100073266409637
CIEN,2025-01-21,2025-01-22,93.0,2025-01-24,99.23,1,0.066989,Profit Target,True,baseline,29.520889432586863,11,2025,5.206518680605742
CINF,2025-07-03,2025-07-07,148.35,2025-07-10,146.5,2,-0.012471,Stop Loss,False,baseline,-9.000774415396705,11,2025,2.1245259719432004
CINF,2025-08-19,2025-08-20,152.8,2025-09-05,155.78,10,0.019503,Time Exit,True,baseline,-5.990070179254703,12,2025,0.27844574605303807
